ticker,entry_date,exit_date,pnl,pnl_pct,exit_reason
003920,2025-01-22,2025-02-26,935578.2000000011,0.11418664723251559,REBAL
138930,2025-01-22,2025-03-05,-971923.6344999997,-0.11793706500860163,TRAIL
002960,2024-08-14,2025-03-14,-582202.5,-0.07048893772162014,TRAIL
015360,2025-01-22,2025-03-18,-589642.3200000003,-0.07168163797261895,TRAIL
005389,2024-11-20,2025-03-28,-220034.8799999999,-0.026989651555883135,REBAL
005385,2024-12-19,2025-03-28,88380.41500000004,0.010915068902740884,REBAL
051600,2025-02-26,2025-03-28,-226863.67500000075,-0.026149124311237965,REBAL
071050,2025-02-26,2025-03-28,-796542.2999999998,-0.09164735279703065,REBAL
000300,2025-02-26,2025-03-28,-35645.40000000037,-0.004095290416021618,REBAL
030200,2025-02-26,2025-03-28,224658.44999999925,0.025864498565239098,REBAL
000815,2024-12-19,2025-03-31,-3298.5,-0.00040675445459943286,TRAIL
016610,2025-01-22,2025-03-31,-2898.178999999538,-0.0003512877484125778,TRAIL
005940,2025-02-26,2025-04-03,-1033694.0900000008,-0.11875537211154549,TRAIL
138040,2024-12-19,2025-04-07,1083777.0650000013,0.1328162531622241,TRAIL
001530,2025-01-22,2025-04-07,-1072390.5412499998,-0.13036242427655068,TRAIL
006060,2025-02-26,2025-04-07,-601645.0040000007,-0.0691339653276284,TRAIL
071055,2025-02-26,2025-04-07,-1304592.5750000002,-0.14987739428604474,TRAIL
175330,2025-03-28,2025-04-07,-544384.4275000002,-0.06454037394568503,TRAIL
204610,2025-03-28,2025-04-08,-779159.0569000002,-0.09225924839899464,TRAIL
018670,2024-12-19,2025-04-14,844276.0,0.10436957894460974,TRAIL
192400,2024-11-20,2025-04-28,217146.53499999922,0.02661542750066489,REBAL
002030,2024-12-19,2025-04-28,1153771.5,0.1444168153991331,REBAL
015360,2025-03-28,2025-04-28,506927.60500000045,0.06022578878208258,REBAL
115310,2025-03-28,2025-04-28,32585.987500000745,0.003871947260650341,REBAL
