ticker,entry_date,exit_date,pnl,pnl_pct,exit_reason
229640,2024-11-20,2025-01-22,1660139.31,0.9278900692774738,REBAL
084695,2024-12-19,2025-01-22,361880.1485000001,0.21797290259059232,REBAL
064350,2024-12-19,2025-01-22,373587.02500000014,0.22540494921326742,REBAL
272210,2024-12-19,2025-01-22,483706.93000000017,0.28953754779055696,REBAL
003230,2024-11-20,2025-01-31,442104.30000000005,0.2756532235120623,TRAIL
000150,2024-12-19,2025-01-31,203255.1000000001,0.13589131534879476,TRAIL
009470,2024-12-19,2025-01-31,426385.5750000002,0.2555630332048838,TRAIL
000500,2024-12-19,2025-02-03,261946.125,0.15871715679834433,TRAIL
000155,2024-12-19,2025-02-03,280385.3999999999,0.16973534980227278,TRAIL
006340,2024-12-19,2025-02-03,31515.257250000024,0.01885182270803324,TRAIL
000520,2024-12-19,2025-02-03,-90303.8125,-0.05437834658944023,TRAIL
007110,2025-01-22,2025-02-03,-287079.0889999999,-0.1419213886173757,TRAIL
103590,2025-01-22,2025-02-03,37796.88000000012,0.018724130098177666,TRAIL
267260,2024-12-19,2025-02-05,97699.0,0.06674882025205897,TRAIL
100840,2024-12-19,2025-02-07,633855.69,0.3790275342838494,TRAIL
003610,2025-01-22,2025-02-07,-259470.53599999985,-0.12843100691243006,TRAIL
010120,2024-12-19,2025-02-10,552095.5,0.3616139799885869,TRAIL
001380,2025-01-22,2025-02-12,-269145.19350000005,-0.13300681373780562,TRAIL
012510,2024-12-19,2025-02-17,424028.25,0.2592844674904851,TRAIL
298040,2024-12-19,2025-02-24,105488.09999999986,0.08332694980843193,TRAIL
003350,2025-01-22,2025-02-26,67163.04000000004,0.033486019379600274,REBAL
013360,2025-01-22,2025-02-26,310390.8122500002,0.15349485123103548,REBAL
003160,2025-02-26,2025-02-27,-255826.10100000002,-0.12935852287926172,TRAIL
012450,2024-12-19,2025-02-28,1449518.0470000003,0.9884676281752551,TRAIL
000150,2025-02-26,2025-02-28,-229367.125,-0.12485212849909252,TRAIL
000155,2025-02-26,2025-02-28,-261742.91999999993,-0.1324428882469051,TRAIL
001380,2025-02-26,2025-02-28,-390579.328,-0.1972070069558512,TRAIL
010120,2025-02-26,2025-03-06,-237723.1499999999,-0.13147845094420482,TRAIL
009540,2025-02-26,2025-03-11,-63182.0,-0.0352173125905209,TRAIL
042660,2025-02-26,2025-03-12,-132512.11999999988,-0.06716049629996738,TRAIL
100840,2025-02-26,2025-03-12,-44607.77499999991,-0.022509553151010345,TRAIL
082740,2025-02-26,2025-03-24,-76766.73750000005,-0.03871774453243802,TRAIL
000500,2025-02-26,2025-03-25,-172851.64500000002,-0.08805237349141512,TRAIL
009450,2025-02-26,2025-03-25,-112787.75,-0.05704212307744828,TRAIL
006340,2025-02-26,2025-03-25,-267493.7925,-0.13505523693623891,TRAIL
009470,2025-02-26,2025-03-25,-319665.375,-0.16187487051487748,TRAIL
329180,2025-02-26,2025-03-27,-214039.94999999995,-0.11457346559495164,TRAIL
071970,2025-02-26,2025-03-27,-169536.78000000003,-0.08662882988430709,TRAIL
267260,2025-02-26,2025-03-27,-193947.625,-0.11345525120489183,TRAIL
103590,2025-02-26,2025-03-27,-221639.36999999988,-0.11245797902360466,TRAIL
013360,2025-03-28,2025-03-31,-234625.05499999993,-0.13077329136445723,TRAIL
003230,2025-02-26,2025-04-04,-156732.5,-0.08945855123750544,TRAIL
000150,2025-03-28,2025-04-04,-198164.125,-0.13022138028109778,TRAIL
298040,2025-02-26,2025-04-07,-254738.6000000001,-0.13965202366345666,TRAIL
010120,2025-03-28,2025-04-07,-249822.4950000001,-0.15403427724783172,TRAIL
000155,2025-03-28,2025-04-07,-295225.02,-0.17577843419981187,TRAIL
003160,2025-03-28,2025-04-07,-280291.6875,-0.1561895243064618,TRAIL
267260,2025-03-28,2025-04-07,-190645.25,-0.1261101058286282,TRAIL
006340,2025-03-28,2025-04-07,-263002.30000000005,-0.14636739178516137,TRAIL
064350,2025-03-28,2025-04-07,-236064.80499999993,-0.13349580609825165,TRAIL
103590,2025-03-28,2025-04-07,-402878.4075,-0.22605079739694697,TRAIL
