timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-08 09:55:44.846,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 09:56:15.781,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 09:56:46.710,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 09:57:17.014,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 09:57:47.330,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 09:58:17.693,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 09:58:48.059,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 09:59:18.381,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 09:59:48.746,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 10:00:19.113,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 10:00:49.499,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=9 new=0,0,0,0,0,0,0,0.0,0
2026-04-08 10:01:20.561,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:01:51.596,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:02:22.556,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:02:53.501,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:03:24.612,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:03:55.784,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:04:26.862,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:04:58.033,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:05:28.999,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:05:59.964,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=10 new=1,0,0,0,0,0,0,0.0,0
2026-04-08 10:06:31.086,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 10:07:02.248,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 10:07:33.310,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 10:08:04.463,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=3,0,0,0,0,0,0,0.0,0
2026-04-08 10:08:35.631,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=3,0,0,0,0,0,0,0.0,0
2026-04-08 10:09:06.737,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=3,0,0,0,0,0,0,0.0,0
2026-04-08 10:09:37.706,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=3,0,0,0,0,0,0,0.0,0
2026-04-08 10:10:08.675,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 10:10:39.583,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=11 new=2,0,0,0,0,0,0,0.0,0
