date,equity,n_pos
2024-01-04,102089573.79360004,18
2024-01-05,101236208.79360004,18
2024-01-08,101222398.79360004,18
2024-01-09,101289983.79360004,18
2024-01-10,101219883.54360004,17
2024-01-11,100854167.24925005,20
2024-01-12,100590161.24925005,20
2024-01-15,101812377.24925005,20
2024-01-16,100509369.24925005,20
2024-01-17,99079216.60425004,18
2024-01-18,99054135.64675005,16
2024-01-19,99660247.64675005,16
2024-01-22,100673543.64675005,16
2024-01-23,100820721.64675005,16
2024-01-24,100726705.64675005,16
2024-01-25,101786009.64675005,16
2024-01-26,102472109.64675005,16
2024-01-29,104389473.64675005,16
2024-01-30,104352489.64675005,16
2024-01-31,105125839.64675005,16
2024-02-01,108763229.64675005,16
2024-02-02,112031587.64675005,16
2024-02-05,112530863.64675005,16
2024-02-06,112416497.64675005,16
2024-02-07,115817687.64675005,16
2024-02-08,115805375.64675005,16
2024-02-13,115137165.42415005,20
2024-02-14,114279340.14915004,19
2024-02-15,113145957.74915005,18
2024-02-16,116273247.74915005,18
2024-02-19,118886267.74915005,18
2024-02-20,117479247.74915005,18
2024-02-21,117791667.74915005,18
2024-02-22,118790697.74915005,18
2024-02-23,119400907.74915005,18
2024-02-26,116282877.74915005,18
2024-02-27,115128977.74915005,18
2024-02-28,116364097.74915005,18
2024-02-29,117285727.74915005,18
2024-03-04,119186245.30915004,17
2024-03-05,118646385.30915004,17
2024-03-06,118246615.30915004,17
2024-03-07,118095815.30915004,17
2024-03-08,118850585.30915004,17
2024-03-11,117077555.30915004,17
2024-03-12,116645020.38915005,16
2024-03-13,117257257.28915004,15
2024-03-14,120522509.42315003,20
2024-03-15,117224269.42315003,20
2024-03-18,116426040.49315004,19
2024-03-19,114158130.49315004,19
2024-03-20,115397110.49315004,19
2024-03-21,119609040.49315004,19
2024-03-22,118481996.90815005,18
2024-03-25,117534416.90815005,18
2024-03-26,116956416.90815005,18
2024-03-27,115900776.90815005,18
2024-03-28,114542256.90815005,18
2024-03-29,113197320.63315004,16
2024-04-01,111312467.18315004,14
2024-04-02,110589145.13815004,11
2024-04-03,109723105.64815004,9
2024-04-04,110479055.64815004,9
2024-04-05,110876789.07315004,8
2024-04-08,110885779.07315004,8
2024-04-09,110540369.07315004,8
2024-04-11,110661568.62315004,7
2024-04-12,109403493.69215003,4
2024-04-15,110543988.26715001,20
2024-04-16,109242668.26715001,20
2024-04-17,107722348.26715001,20
2024-04-18,109011978.26715001,20
