date,equity,n_pos
2024-09-11,52115671.49055016,9
2024-09-12,52400843.49055016,9
2024-09-13,52752627.49055016,9
2024-09-19,52960455.20510015,20
2024-09-20,53072904.20510015,20
2024-09-23,52500807.260100156,18
2024-09-24,52568566.260100156,18
2024-09-25,50815175.375850156,15
2024-09-26,51351264.375850156,15
2024-09-27,51045009.375850156,15
2024-09-30,50845155.375850156,15
2024-10-02,50534493.375850156,15
2024-10-04,51271944.375850156,15
2024-10-07,51127965.375850156,15
2024-10-08,51328052.375850156,15
2024-10-10,51944693.375850156,15
2024-10-11,51877282.125850156,14
2024-10-14,52127202.125850156,14
2024-10-15,52466483.125850156,14
2024-10-16,52380704.125850156,14
2024-10-17,52339020.125850156,14
2024-10-18,52596697.193600155,13
2024-10-21,52724281.193600155,13
2024-10-22,52505383.193600155,13
2024-10-23,51759874.80660016,20
2024-10-24,52773839.80660016,20
2024-10-25,53746063.80660016,20
2024-10-28,53674642.80660016,20
2024-10-29,54813428.80660016,20
2024-10-30,53339271.95660016,19
2024-10-31,53174013.81660016,18
2024-11-01,52667684.96660016,17
2024-11-04,53536168.96660016,17
2024-11-05,53083616.96660016,17
2024-11-06,53761667.96660016,17
2024-11-07,52942434.976600155,16
2024-11-08,52975922.976600155,16
2024-11-11,53032338.07685016,15
2024-11-12,52647912.22685016,14
2024-11-13,51907981.76370016,12
2024-11-14,51336399.51370016,10
2024-11-15,50983880.33870016,9
2024-11-18,51041725.84870016,8
2024-11-19,51054955.84870016,8
2024-11-20,51314073.84870016,8
2024-11-21,50777434.56495016,20
2024-11-22,51243019.56495016,20
2024-11-25,51225114.56495016,20
2024-11-26,51625334.56495016,20
2024-11-27,52700714.56495016,20
2024-11-28,52453944.56495016,20
2024-11-29,52520069.56495016,20
2024-12-02,52202588.514950156,18
2024-12-03,52532243.514950156,18
2024-12-04,51465965.91495016,17
2024-12-05,50530055.63945016,16
2024-12-06,50009016.434450164,14
2024-12-09,48909803.13245016,10
2024-12-10,49268803.13245016,10
2024-12-11,49519103.13245016,10
2024-12-12,49775273.13245016,10
2024-12-13,50504817.13245016,10
2024-12-16,50433275.13245016,10
2024-12-17,50228597.13245016,10
2024-12-18,50496397.13245016,10
2024-12-19,50357829.13245016,10
2024-12-20,48606142.05920016,20
2024-12-23,49586813.05920016,20
2024-12-24,49278560.05920016,20
2024-12-26,49518638.435200155,19
2024-12-27,49595176.06670016,17
2024-12-30,50151188.06670016,17
2025-01-02,50877299.88120016,15
2025-01-03,51829045.32120016,14
2025-01-06,51472340.32120016,14
2025-01-07,51175607.32120016,14
2025-01-08,50926239.68420016,13
2025-01-09,50329908.84670016,12
2025-01-10,50559335.44470017,11
2025-01-13,50303198.44470017,11
2025-01-14,50547438.44470017,11
2025-01-15,50474064.44470017,11
2025-01-16,50601093.44470017,11
2025-01-17,51295956.44470017,11
2025-01-20,51110996.44470017,11
2025-01-21,51465114.44470017,11
2025-01-22,51395259.40970016,10
2025-01-23,50675789.28940016,20
2025-01-24,50402019.28940016,20
2025-01-31,49843319.95765017,19
2025-02-03,48457277.17765017,15
2025-02-04,49481187.17765017,15
2025-02-05,49494822.17765017,15
2025-02-06,48946902.17765017,15
2025-02-07,48647107.17765017,15
2025-02-10,48258409.83165017,14
2025-02-11,48565379.83165017,14
2025-02-12,48682524.83165017,14
2025-02-13,49134139.83165017,14
2025-02-14,49159644.83165017,14
2025-02-17,49960469.83165017,14
2025-02-18,50163121.58165017,13
2025-02-19,50539346.58165017,13
2025-02-20,49197716.58165017,13
2025-02-21,49446136.58165017,13
2025-02-24,49598586.58165017,13
2025-02-25,50126251.58165017,13
2025-02-26,49850280.131650165,12
2025-02-27,49404389.34445016,20
2025-02-28,48401299.34445016,20
2025-03-04,49100637.34445016,20
2025-03-05,50146375.34445016,20
2025-03-06,50169033.34445016,20
2025-03-07,50442399.34445016,20
2025-03-10,50045904.70445016,19
2025-03-11,48989390.92445016,18
2025-03-12,48856344.19645016,16
2025-03-13,48683474.89645016,15
2025-03-14,48709434.89645016,15
2025-03-17,48995084.89645016,15
2025-03-18,49262544.89645016,15
2025-03-19,48905034.89645016,15
2025-03-20,48069314.89645016,15
2025-03-21,48533384.89645016,15
2025-03-24,48352274.89645016,15
2025-03-25,47477469.471450165,11
2025-03-26,47540959.471450165,11
2025-03-27,47431746.471450165,9
2025-03-28,47185624.320450164,7
2025-03-31,46670250.05570017,20
2025-04-01,47181515.05570017,20
2025-04-02,46996102.38195017,19
2025-04-03,46604237.38195017,19
2025-04-04,47330882.38195017,19
2025-04-07,45710637.45095017,14
2025-04-08,45293855.890950166,13
2025-04-09,44615118.81095017,11
2025-04-10,45793223.81095017,11
2025-04-11,45979678.81095017,11
2025-04-14,46108933.81095017,11
2025-04-15,46454798.81095017,11
2025-04-16,46529773.81095017,11
2025-04-17,46646638.81095017,11
2025-04-18,46697553.81095017,11
2025-04-21,46505118.81095017,11
2025-04-22,46975233.81095017,11
2025-04-23,46843158.81095017,11
2025-04-24,47110228.81095017,11
2025-04-25,47101488.81095017,11
2025-04-28,47123783.81095017,11
2025-04-29,47595772.53645016,20
2025-04-30,46902832.43170016,19
2025-05-02,46280691.68170016,18
2025-05-07,47113580.586700164,17
2025-05-08,47236570.586700164,17
2025-05-09,47391910.586700164,17
2025-05-12,46909085.586700164,17
2025-05-13,46917030.586700164,17
2025-05-14,47168735.586700164,17
2025-05-15,47174790.586700164,17
2025-05-16,46754486.87970017,16
