ticker,entry_date,exit_date,entry_price,exit_price,pnl_pct,hold_days,exit_reason
445680,2026-01-06,2026-01-13,117900.0,100215.0,-0.16249875807252845,5,SL_15PCT
298380,2026-01-06,2026-01-21,208500.0,177225.0,-0.16249875807252856,11,SL_15PCT
115180,2026-01-06,2026-01-21,30150.0,25627.5,-0.16249875807252856,11,SL_15PCT
278470,2025-08-29,2026-02-03,224500.0,272000.0,0.19376569005252064,104,REBALANCE
097230,2025-12-03,2026-02-03,23700.0,25000.0,0.039341327782913105,41,REBALANCE
160190,2025-12-03,2026-02-03,59200.0,75100.0,0.2499273304601175,41,REBALANCE
007660,2026-01-06,2026-02-03,116700.0,118400.0,-0.00035135798969077037,20,REBALANCE
356860,2026-01-06,2026-02-03,60300.0,62600.0,0.02287733381445145,20,REBALANCE
127120,2026-01-06,2026-02-03,16920.0,28550.0,0.6625407076226748,20,REBALANCE
034020,2026-01-06,2026-02-03,86000.0,91200.0,0.044871590475860534,20,REBALANCE
049630,2026-02-04,2026-02-06,4930.0,4190.5,-0.16249875807252856,2,SL_15PCT
319400,2026-02-04,2026-02-06,35000.0,29750.0,-0.16249875807252856,2,SL_15PCT
124500,2026-02-04,2026-02-06,51800.0,44030.0,-0.16249875807252856,2,SL_15PCT
090710,2026-02-04,2026-02-06,14650.0,12452.5,-0.16249875807252845,2,SL_15PCT
437730,2026-01-06,2026-02-20,59100.0,50235.0,-0.16249875807252845,30,SL_15PCT
445680,2026-02-04,2026-02-23,123200.0,104720.0,-0.16249875807252845,10,SL_15PCT
084670,2026-02-04,2026-02-26,59300.0,50405.0,-0.16249875807252856,13,SL_15PCT
000650,2026-02-04,2026-03-03,303500.0,257975.0,-0.16249875807252856,15,SL_15PCT
298380,2026-02-04,2026-03-04,199900.0,169915.0,-0.16249875807252845,16,SL_15PCT
115180,2026-02-04,2026-03-04,33500.0,28475.0,-0.16249875807252856,16,SL_15PCT
226950,2025-12-03,2026-03-10,130000.0,186200.0,0.4112464366234858,62,REBALANCE
466100,2025-12-03,2026-03-10,43300.0,58200.0,0.3243464822762898,62,REBALANCE
476060,2026-02-04,2026-03-10,17950.0,20600.0,0.13075704300874413,20,REBALANCE
389470,2026-02-04,2026-03-10,75200.0,93000.0,0.21851713859910582,20,REBALANCE
327260,2026-03-11,2026-03-10,64500.0,54825.0,-0.16249875807252856,-1,SL_15PCT
115180,2026-03-11,2026-03-19,52600.0,44710.0,-0.16249875807252845,6,SL_15PCT
058610,2026-03-11,2026-03-20,144600.0,122910.0,-0.16249875807252845,7,SL_15PCT
347850,2025-07-01,2026-03-20,29604.0,78100.0,1.599364433841831,175,END_OF_TEST
108490,2025-07-30,2026-03-20,78587.0,261000.0,2.2723242527475365,154,END_OF_TEST
458870,2025-11-04,2026-03-20,82400.0,182900.0,1.1870213756215668,91,END_OF_TEST
030530,2025-12-03,2026-03-20,24650.0,34350.0,0.3730183825418756,70,END_OF_TEST
043260,2026-02-04,2026-03-20,19700.0,45000.0,1.2506751798588365,28,END_OF_TEST
319400,2026-03-11,2026-03-20,33950.0,29650.0,-0.139498853914943,7,END_OF_TEST
445680,2026-03-11,2026-03-20,97500.0,121700.0,0.22985099417886312,7,END_OF_TEST
084670,2026-03-11,2026-03-20,42900.0,43950.0,0.009411204791234695,7,END_OF_TEST
124500,2026-03-11,2026-03-20,64500.0,61500.0,-0.06053212259845886,7,END_OF_TEST
012210,2026-03-11,2026-03-20,16590.0,15750.0,-0.06459280499537812,7,END_OF_TEST
000650,2026-03-11,2026-03-20,241000.0,240500.0,-0.01674860296042524,7,END_OF_TEST
049630,2026-03-11,2026-03-20,3275.0,3080.0,-0.07337087556834765,7,END_OF_TEST
006800,2026-03-11,2026-03-20,68100.0,67700.0,-0.020491766805047607,7,END_OF_TEST
402340,2026-03-11,2026-03-20,575000.0,608000.0,0.04184297717013319,7,END_OF_TEST
090710,2026-03-11,2026-03-20,13500.0,14020.0,0.023247704734043584,7,END_OF_TEST
042520,2026-03-11,2026-03-20,43950.0,53000.0,0.1881835192974901,7,END_OF_TEST
